gene	linb	nSNP
ENSG00000152457_DCLRE1C	0.6933588265189796	10
ENSG00000197889_MEIG1	0.4732626024854657	1
ENSG00000152463_OLAH	0.7606030357353973	9
ENSG00000176244_ACBD7	0.760699262131517	2
ENSG00000152464_RPP38	0.9435749487103493	2
ENSG00000152465_NMT2	0.8809727997902363	3
ENSG00000148468_FAM171A1	0.279996552495569	3
ENSG00000077943_ITGA8	0.8721927188187897	6
ENSG00000148481_MINDY3	0.42935195854550234	2
ENSG00000165983_PTER	0.4716270952308279	7
ENSG00000165985_C1QL3	0.637378451061205	1
ENSG00000148484_RSU1	0.5095683762335549	6
ENSG00000107611_CUBN	0.7402763640208256	51
ENSG00000107614_TRDMT1	0.932263252724612	8
ENSG00000026025_VIM	0.3822014541595634	5
ENSG00000148488_ST8SIA6	0.39964112916016703	4
ENSG00000165996_HACD1	0.5302001735519638	8
ENSG00000148483_TMEM236	0.004291889868359489	9
ENSG00000148482_SLC39A12	0.7646371491189154	7
ENSG00000165995_CACNB2	0.8405280306966916	12
ENSG00000241058_NSUN6	0.21461025262370792	12
ENSG00000165997_ARL5B	0.34048546394721213	1
ENSG00000204740_MALRD1	0.7877644160727859	51
ENSG00000120594_PLXDC2	0.8666361347382903	5
ENSG00000078114_NEBL	0.43419332314092896	31
ENSG00000204683_C10orf113	0.2841267244594784	5
ENSG00000204682_MIR1915HG	0.893405552321483	3
ENSG00000180592_SKIDA1	0.3108769839616746	2
ENSG00000078403_MLLT10	0.8960700289439477	8
ENSG00000136770_DNAJC1	0.2676174017914239	5
ENSG00000223601_EBLN1	0.021696909117132845	4
ENSG00000148444_COMMD3	0.9245389633306241	7
ENSG00000269897_COMMD3-BMI1	0.9285622483691769	6
ENSG00000168283_BMI1	0.5480734862167164	1
ENSG00000077327_SPAG6	0.5295030499800902	8
ENSG00000150867_PIP4K2A	0.08932644642667609	1
ENSG00000165309_ARMC3	0.5938684224851971	18
ENSG00000148450_MSRB2	0.7667464668803641	3
ENSG00000168267_PTF1A	0.1693596343391417	3
ENSG00000179133_C10orf67	0.1584665813841747	3
ENSG00000120549_KIAA1217	0.7569525792452316	9
ENSG00000107863_ARHGAP21	0.06664571317594903	8
ENSG00000099256_PRTFDC1	0.08104916286732189	10
ENSG00000151023_ENKUR	0.709523606452732	1
ENSG00000185875_THNSL1	0.3535704814736804	14
ENSG00000151025_GPR158	0.3327540975264197	6
ENSG00000095777_MYO3A	0.10431726587220702	39
ENSG00000136750_GAD2	0.28998830985472424	2
ENSG00000077420_APBB1IP	0.6777130797039578	2
ENSG00000148459_PDSS1	0.5002039316855547	1
ENSG00000136754_ABI1	0.3914629824594321	1
ENSG00000107890_ANKRD26	0.9769247487189094	23
ENSG00000136758_YME1L1	0.481262687329568	5
ENSG00000120539_MASTL	0.5309671638860904	11
ENSG00000107897_ACBD5	0.9636298391201196	12
ENSG00000099246_RAB18	0.8891856832963723	2
ENSG00000150051_MKX	0.03776214355006646	2
ENSG00000169126_ARMC4	0.2922205309458551	17
ENSG00000150054_MPP7	0.6911074705440634	8
ENSG00000095787_WAC	0.025805704458846668	7
ENSG00000095739_BAMBI	0.5025389255721391	2
ENSG00000120563_LYZL1	0.13074870779981773	2
ENSG00000197321_SVIL	0.9206437947935946	14
ENSG00000165757_JCAD	0.6680124686620355	3
ENSG00000107951_MTPAP	0.32621241200373363	9
ENSG00000107968_MAP3K8	0.6320377131681749	2
ENSG00000151033_LYZL2	0.12415400672074473	4
ENSG00000183621_ZNF438	0.687864954386564	7
ENSG00000148516_ZEB1	0.20637781024352564	5
ENSG00000165322_ARHGAP12	0.6325486327450189	2
ENSG00000170759_KIF5B	0.8051454367223483	2
ENSG00000120616_EPC1	0.990452560783435	3
ENSG00000216937_CCDC7	0.03437731671926436	40
ENSG00000150093_ITGB1	0.8831821084262397	5
ENSG00000099250_NRP1	0.7906393498900057	6
ENSG00000148498_PARD3	0.29341367108003336	11
ENSG00000108094_CUL2	0.6016747812100245	3
ENSG00000095794_CREM	0.3693017317361167	20
ENSG00000108100_CCNY	0.8084497907624928	3
ENSG00000177291_GJD4	0.2753326820361226	6
ENSG00000177283_FZD8	0.458114717939927	1
ENSG00000148513_ANKRD30A	0.31831167913312375	26
ENSG00000198105_ZNF248	0.8131186986424169	6
ENSG00000175395_ZNF25	0.972729739071019	3
ENSG00000189180_ZNF33A	0.4927896703382151	11
ENSG00000075407_ZNF37A	0.47025957446250977	1
ENSG00000283930_AL117339.5	0.47025957446250977	1
ENSG00000196693_ZNF33B	0.6055219723754133	7
ENSG00000165733_BMS1	0.9799662847092429	8
ENSG00000165731_RET	0.8924085177747207	3
ENSG00000169826_CSGALNACT2	0.1661083290189148	5
ENSG00000198915_RASGEF1A	0.8798329688567946	3
ENSG00000150201_FXYD4	0.37192128661972224	1
ENSG00000169813_HNRNPF	0.04638459755250013	1
ENSG00000196793_ZNF239	0.001984464444111822	10
ENSG00000198298_ZNF485	0.5082552916251082	6
ENSG00000277288_C10orf142	0.7108247519258168	4
ENSG00000107562_CXCL12	0.9215524606354905	3
ENSG00000187783_TMEM72	0.6414972943117794	1
ENSG00000107551_RASSF4	0.586541591053093	8
ENSG00000165507_DEPP1	0.006158852896605671	6
ENSG00000165512_ZNF22	0.21420710523129194	1
ENSG00000256574_OR13A1	0.4734588471625386	6
ENSG00000012779_ALOX5	0.3750519595806625	10
ENSG00000165406_MARCH8	0.2965624435116595	4
ENSG00000172671_ZFAND4	0.20163866569096633	7
ENSG00000172661_WASHC2C	0.03643200248087053	27
ENSG00000188234_AGAP4	0.6122674314220925	17
ENSG00000265354_TIMM23	0.49124241590402784	4
ENSG00000266412_NCOA4	0.6014596813079951	5
ENSG00000263639_MSMB	0.8038052921065628	3
ENSG00000274209_ANTXRL	0.4181290427729307	11
ENSG00000264230_ANXA8L1	0.8339517554198494	13
ENSG00000204174_NPY4R	0.6319501693552775	6
ENSG00000204175_GPRIN2	0.7609969101499352	4
ENSG00000204176_SYT15	0.6264649200320545	6
ENSG00000204179_PTPN20	0.633303124827189	10
ENSG00000266524_GDF10	0.14660856369641762	3
ENSG00000263761_GDF2	0.7416453629397798	1
ENSG00000265203_RBP3	0.37781942859180306	4
ENSG00000265763_ZNF488	0.3005692859516286	7
ENSG00000265190_ANXA8	0.37850103173356164	9
ENSG00000189090_FAM25G	0.7906109824768566	2
ENSG00000204172_AGAP9	0.5203487174070613	6
ENSG00000276430_FAM25C	0.06081763928071304	6
ENSG00000170324_FRMPD2	0.832950883201472	19
ENSG00000107643_MAPK8	0.8660800033780889	2
ENSG00000128805_ARHGAP22	0.7149273427009519	12
ENSG00000128815_WDFY4	0.25088924398863366	21
ENSG00000165633_VSTM4	0.6527787129733731	4
ENSG00000172538_FAM170B	0.5612660654390276	5
ENSG00000204161_TMEM273	0.2735173911766693	5
ENSG00000177354_C10orf71	0.42743987769788405	11
ENSG00000165606_DRGX	0.0575966896045369	1
ENSG00000225830_ERCC6	0.7400216114039828	35
ENSG00000070748_CHAT	0.5771181688491996	8
ENSG00000187714_SLC18A3	0.11670677977603305	4
ENSG00000178645_C10orf53	0.9656206278775613	3
ENSG00000197444_OGDHL	0.9179306714403395	8
ENSG00000227345_PARG	0.04592130628286328	13
ENSG00000204152_TIMM23B	0.5534274200983177	9
ENSG00000204149_AGAP6	0.3411645398897667	16
ENSG00000099290_WASHC2A	0.3323712754582989	17
ENSG00000188611_ASAH2	0.7645734275380194	12
ENSG00000198964_SGMS1	0.6796531315120797	4
ENSG00000204147_ASAH2B	0.005263702453828789	7
ENSG00000148584_A1CF	0.042126928193228164	7
ENSG00000185532_PRKG1	0.27850825979255955	2
ENSG00000107984_DKK1	0.12865764625435594	1
ENSG00000165471_MBL2	0.07596357053154923	3
ENSG00000150275_PCDH15	0.0935469947769122	35
ENSG00000249860_MTRNR2L5	0.9244391636705964	1
ENSG00000122952_ZWINT	0.8738515361779624	3
ENSG00000151151_IPMK	0.593511364585219	5
ENSG00000122873_CISD1	0.3547499088650371	2
ENSG00000108064_TFAM	0.7628222897537736	3
ENSG00000122870_BICC1	0.04393308211587987	2
ENSG00000148541_FAM13C	0.22930647585235897	11
ENSG00000165449_SLC16A9	0.8993959738345132	6
ENSG00000108091_CCDC6	0.2384383476798766	4
ENSG00000151150_ANK3	0.7354953384416384	10
ENSG00000170312_CDK1	0.17068037636116862	1
ENSG00000072422_RHOBTB1	0.2512590758598654	4
ENSG00000196932_TMEM26	0.5440834434390422	7
ENSG00000183346_CABCOCO1	0.2081871162465534	6
ENSG00000150347_ARID5B	0.5647835469463893	2
ENSG00000182010_RTKN2	0.7070170939833309	14
ENSG00000138311_ZNF365	0.4365659037013908	6
ENSG00000285551_AC067752.1	0.8835049149880013	1
ENSG00000181915_ADO	0.851422946134741	1
ENSG00000148572_NRBF2	0.805478973522104	1
ENSG00000171988_JMJD1C	0.4132925229767205	7
ENSG00000165476_REEP3	0.4801952574219941	3
ENSG00000183230_CTNNA3	0.0901038440135955	13
ENSG00000198739_LRRTM3	0.5547750209174676	3
ENSG00000108176_DNAJC12	0.8641468932010985	6
ENSG00000096717_SIRT1	0.0846154080136805	3
ENSG00000148634_HERC4	0.5196005622552266	5
ENSG00000138347_MYPN	0.021551235831101856	8
ENSG00000179774_ATOH7	0.8716197733626614	4
ENSG00000108187_PBLD	0.326864583166388	7
ENSG00000096746_HNRNPH3	0.6012401854602376	4
ENSG00000204130_RUFY2	0.6190242785491006	3
ENSG00000138346_DNA2	0.5137742666610584	19
ENSG00000122912_SLC25A16	0.8179518338780929	14
ENSG00000138336_TET1	0.3749804292242388	1
ENSG00000060339_CCAR1	0.7357535843052876	5
ENSG00000165730_STOX1	0.4737483106657383	15
ENSG00000107625_DDX50	0.486508190102488	3
ENSG00000165732_DDX21	0.5230274148736561	2
ENSG00000198954_KIF1BP	0.54336774325024	11
ENSG00000122958_VPS26A	0.7178971147566976	2
ENSG00000156502_SUPV3L1	0.17597028459792718	9
ENSG00000156510_HKDC1	0.23934633556646578	16
ENSG00000156515_HK1	0.19974995925006211	10
ENSG00000075073_TACR2	0.16626238359657652	1
ENSG00000099282_TSPAN15	0.7816765518870423	3
ENSG00000122859_NEUROG3	0.369923878115072	3
ENSG00000171224_FAM241B	0.706963819253025	2
ENSG00000197467_COL13A1	0.3442328010160969	10
ENSG00000099284_H2AFY2	0.7005148591477613	1
ENSG00000042286_AIFM2	0.7276849675754495	5
ENSG00000156521_TYSND1	0.45715920612856387	5
ENSG00000180817_PPA1	0.3013050349500447	5
ENSG00000148734_NPFFR1	0.5002623174176768	8
ENSG00000172731_LRRC20	0.8275582103711251	1
ENSG00000148730_EIF4EBP2	0.8880942774385039	3
ENSG00000156574_NODAL	0.7543001512005341	2
ENSG00000107719_PALD1	0.5316947610989741	4
ENSG00000180644_PRF1	0.5645611524255049	6
ENSG00000138316_ADAMTS14	0.0172389625619509	21
ENSG00000166220_TBATA	0.46944391677664343	6
ENSG00000166224_SGPL1	0.6313775553863532	7
ENSG00000166228_PCBD1	0.6357405235161757	6
ENSG00000107731_UNC5B	2.0	6
ENSG00000198246_SLC29A3	0.35874712041435863	7
ENSG00000107736_CDH23	0.7112164245879193	25
ENSG00000214688_C10orf105	0.851328756474163	2
ENSG00000107738_VSIR	0.6421120105687239	1
ENSG00000197746_PSAP	0.9225774766335995	11
ENSG00000122863_CHST3	0.1950419353792805	1
ENSG00000107742_SPOCK2	0.5624969509242759	7
ENSG00000138303_ASCC1	0.08175916797901828	8
ENSG00000166295_ANAPC16	0.7113982564167043	1
ENSG00000168209_DDIT4	0.9942881924999816	2
ENSG00000148719_DNAJB12	0.4575434090014735	3
ENSG00000107745_MICU1	0.48562985152968563	17
ENSG00000156026_MCU	0.6684571472222894	10
ENSG00000138315_OIT3	0.32313956533211885	5
ENSG00000138308_PLA2G12B	0.1396393068986601	2
ENSG00000122884_P4HA1	0.5596115449439777	5
ENSG00000166321_NUDT13	0.0500937459208044	17
ENSG00000122882_ECD	0.8643663571488659	12
ENSG00000138286_FAM149B1	0.4810634767136379	10
ENSG00000213551_DNAJC9	0.5218634786471641	2
ENSG00000182180_MRPS16	0.4230502159861217	1
ENSG00000156042_CFAP70	0.6976981985864925	14
ENSG00000138279_ANXA7	0.2022023667582189	10
ENSG00000166343_MSS51	0.8042404089558619	8
ENSG00000107758_PPP3CB	0.5179488976722924	2
ENSG00000166348_USP54	0.55567857791209	13
ENSG00000177791_MYOZ1	0.9410253216119187	4
ENSG00000166317_SYNPO2L	0.7839803860602432	14
ENSG00000172650_AGAP5	0.9632747273340552	17
ENSG00000176986_SEC24C	0.06780769049856172	9
ENSG00000196968_FUT11	0.6540516241926703	8
ENSG00000172586_CHCHD1	0.7781988037243843	6
ENSG00000214655_ZSWIM8	0.43504045007259406	9
ENSG00000272916_AC022400.7	0.029093414736649503	9
ENSG00000166507_NDST2	0.1262530701506983	11
ENSG00000148660_CAMK2G	0.757141509943907	6
ENSG00000122861_PLAU	0.1974734405280224	6
ENSG00000222047_C10orf55	0.5583002897303655	3
ENSG00000035403_VCL	0.6507904999600502	2
ENSG00000185009_AP3M1	0.443982460691397	3
ENSG00000156110_ADK	0.9837885805842626	4
ENSG00000156650_KAT6B	0.74983871149822	2
ENSG00000188716_DUPD1	0.7567241921028527	3
ENSG00000079393_DUSP13	0.19281986445002053	17
ENSG00000156671_SAMD8	0.31077067618545784	6
ENSG00000165637_VDAC2	0.9164788936122972	1
ENSG00000165644_COMTD1	0.09406234998740493	6
ENSG00000165655_ZNF503	0.7684144729892117	1
ENSG00000148655_LRMDA	0.9591753712636191	5
ENSG00000156113_KCNMA1	0.4881124584472476	17
ENSG00000151208_DLG5	0.28578869935153917	7
ENSG00000148606_POLR3A	0.24285154770625028	22
ENSG00000138326_RPS24	0.21462621410060922	4
ENSG00000108175_ZMIZ1	0.8169534258404397	2
ENSG00000108179_PPIF	0.02264663374417386	7
ENSG00000165424_ZCCHC24	0.3245469363415264	6
ENSG00000253626_EIF5AL1	0.3884559584337921	1
ENSG00000185303_SFTPA2	0.3752984100529648	4
ENSG00000122852_SFTPA1	0.9695531437794329	5
ENSG00000188199_NUTM2B	0.4595108323571766	17
ENSG00000133661_SFTPD	0.8449125275492475	2
ENSG00000133678_TMEM254	0.07607271145151073	7
ENSG00000122359_ANXA11	0.9343889886171922	14
ENSG00000151224_MAT1A	0.32781082120636673	3
ENSG00000170788_DYDC1	0.25306153575155066	6
ENSG00000133665_DYDC2	0.736278750372453	6
ENSG00000122378_PRXL2A	0.6269150162445203	9
ENSG00000108219_TSPAN14	0.6343273331653221	5
ENSG00000178217_SH2D4B	0.7981323753703919	13
ENSG00000185737_NRG3	0.47870117641064935	8
ENSG00000165678_GHITM	0.6168741527585366	2
ENSG00000188373_C10orf99	0.3862962935266524	3
ENSG00000148600_CDHR1	0.9146082071953696	16
ENSG00000204033_LRIT2	0.4067080545785775	4
ENSG00000148604_RGR	0.9157958725483761	9
ENSG00000148602_LRIT1	0.9164450742230663	6
ENSG00000107771_CCSER2	0.8058016738486542	10
ENSG00000182771_GRID1	0.2557764319163729	1
ENSG00000062650_WAPL	0.2965196088531705	1
ENSG00000122375_OPN4	0.0768968371974893	7
ENSG00000122367_LDB3	0.03854982008880914	9
ENSG00000107779_BMPR1A	0.902222291550767	1
ENSG00000173269_MMRN2	0.5198057165743838	9
ENSG00000173267_SNCG	0.23972241743192635	2
ENSG00000148671_ADIRF	0.9443358806364514	4
ENSG00000188100_FAM25A	0.874734793160421	2
ENSG00000148672_GLUD1	0.3923618610349122	3
ENSG00000122376_SHLD2	0.2270754115331879	4
ENSG00000184923_NUTM2A	0.37860658682075843	16
ENSG00000107789_MINPP1	0.6478749740214383	3
ENSG00000198682_PAPSS2	0.47809502525988357	19
ENSG00000138138_ATAD1	0.30913119856445603	2
ENSG00000227268_KLLN	0.587984310688985	3
ENSG00000171862_PTEN	0.03358340766450896	3
ENSG00000184719_RNLS	0.9919643711444875	10
ENSG00000204022_LIPJ	0.8615357681821015	4
ENSG00000182333_LIPF	0.42289187366730985	5
ENSG00000204021_LIPK	0.7096183190212642	11
ENSG00000204020_LIPN	0.4313605859333114	6
ENSG00000173239_LIPM	0.050315507886416366	11
ENSG00000152766_ANKRD22	0.6780824968923074	6
ENSG00000138134_STAMBPL1	0.9659173803595724	5
ENSG00000026103_FAS	0.6286200363177673	1
ENSG00000138135_CH25H	0.46578665444010114	2
ENSG00000107798_LIPA	0.684594162911438	10
ENSG00000119922_IFIT2	0.15638178380752665	7
ENSG00000119917_IFIT3	0.7361412942867702	7
ENSG00000204010_IFIT1B	0.07680581379814089	6
ENSG00000185745_IFIT1	0.004259763154177643	6
ENSG00000152778_IFIT5	0.2580299584905663	5
ENSG00000152779_SLC16A12	0.942490845762825	1
ENSG00000152782_PANK1	0.3194890178232517	7
ENSG00000138182_KIF20B	0.24226744272898082	36
ENSG00000148680_HTR7	0.3204869911296315	3
ENSG00000148688_RPP30	0.07402902480135243	7
ENSG00000148677_ANKRD1	0.8989127063914673	3
ENSG00000180628_PCGF5	0.37730622313127027	2
ENSG00000165338_HECTD2	0.8215190291996051	8
ENSG00000119938_PPP1R3C	0.5153644464475104	3
ENSG00000107854_TNKS2	0.4793867276188245	8
ENSG00000174721_FGFBP3	0.567673081872125	3
ENSG00000095564_BTAF1	0.487836172512219	3
ENSG00000107864_CPEB3	0.3254969285219962	2
ENSG00000119912_IDE	0.1881793849660942	5
ENSG00000138160_KIF11	0.015503667035686175	3
ENSG00000152804_HHEX	0.7911132134025369	1
ENSG00000138190_EXOC6	0.48277412462986524	7
ENSG00000187553_CYP26C1	0.3548656622776809	5
ENSG00000095596_CYP26A1	0.7277990239984007	8
ENSG00000138119_MYOF	0.2812406192311886	43
ENSG00000138180_CEP55	0.5791583367206664	6
ENSG00000186188_FFAR4	0.13172845849362735	5
ENSG00000138207_RBP4	0.9653270127462241	2
ENSG00000095464_PDE6C	0.7286199547998871	11
ENSG00000148690_FRA10AC1	0.891181726110367	5
ENSG00000108231_LGI1	0.40476236725726245	3
ENSG00000176273_SLC35G1	0.27209933642930606	4
ENSG00000138193_PLCE1	0.288736573434071	17
ENSG00000173145_NOC3L	0.7887145740045691	9
ENSG00000108239_TBC1D12	0.8511329815153262	7
ENSG00000119969_HELLS	0.8396687249495566	2
ENSG00000108242_CYP2C18	0.25158561549174063	7
ENSG00000276490_AL583836.1	0.33936288810978654	8
ENSG00000165841_CYP2C19	0.07436383238814237	10
ENSG00000138109_CYP2C9	0.058652846075143206	6
ENSG00000138115_CYP2C8	0.4379750204054871	20
ENSG00000173124_ACSM6	0.5038486167741527	8
ENSG00000107438_PDLIM1	0.534293812914042	6
ENSG00000095637_SORBS1	0.899348424108372	18
ENSG00000059573_ALDH18A1	0.15834141620423903	5
ENSG00000119977_TCTN3	0.7697550406237406	18
ENSG00000138185_ENTPD1	0.4797538062127892	7
ENSG00000270099_AL365273.2	0.42684055486831873	3
ENSG00000188649_CC2D2B	0.7787342790563949	35
ENSG00000177853_ZNF518A	0.9084757882697829	6
ENSG00000095585_BLNK	0.27167446839139164	4
ENSG00000107447_DNTT	0.47670298481708817	5
ENSG00000197430_OPALIN	0.8422615603086411	7
ENSG00000095587_TLL2	0.39356494295939304	23
ENSG00000077147_TM9SF3	0.9371801548258828	2
ENSG00000155629_PIK3AP1	0.3981456569107362	1
ENSG00000196233_LCOR	0.10656351614044812	3
ENSG00000187122_SLIT1	0.2734728879077071	4
ENSG00000269891_ARHGAP19-SLIT1	0.44035753259777555	6
ENSG00000213390_ARHGAP19	0.7501249055663044	9
ENSG00000165879_FRAT1	0.8771599805977586	1
ENSG00000181274_FRAT2	0.901369472389802	1
ENSG00000052749_RRP12	0.7162018513711969	9
ENSG00000171314_PGAM1	0.9862327281548232	4
ENSG00000171311_EXOSC1	0.06325351800600432	10
ENSG00000171307_ZDHHC16	0.9080499388904023	5
ENSG00000155229_MMS19	0.8147649449234269	12
ENSG00000165886_UBTD1	0.7888847012900595	2
ENSG00000165887_ANKRD2	0.7333059040536215	9
ENSG00000241935_HOGA1	0.28961498533173413	4
ENSG00000249967_AL355315.1	0.5733730076365969	5
ENSG00000203942_C10orf62	0.45957015451815497	5
ENSG00000171160_MORN4	0.45493460679204034	3
ENSG00000155252_PI4K2A	0.162133674253921	1
ENSG00000119986_AVPI1	0.3493542633935258	5
ENSG00000155254_MARVELD1	0.6245724649954517	2
ENSG00000155256_ZFYVE27	0.736282057886257	7
ENSG00000120057_SFRP5	0.5458770689515502	4
ENSG00000155265_GOLGA7B	0.5726927279397338	2
ENSG00000095713_CRTAC1	0.9525518310926511	8
ENSG00000166024_R3HCC1L	0.8741668258620927	9
ENSG00000138131_LOXL4	0.16498375413113775	13
ENSG00000119943_PYROXD2	0.30893133352914526	10
ENSG00000107521_HPS1	0.8279129716852275	14
ENSG00000172987_HPSE2	0.13885110185841176	7
ENSG00000119946_CNNM1	0.5953714183371517	4
ENSG00000120053_GOT1	0.8444791034282113	3
ENSG00000155287_SLC25A28	0.4198557510275991	1
ENSG00000285932_AL133353.2	0.3154181010890791	7
ENSG00000198018_ENTPD7	0.08742785304336831	6
ENSG00000119929_CUTC	0.5674727313453181	10
ENSG00000014919_COX15	0.08028543218014872	8
ENSG00000023839_ABCC2	0.3427332131064156	28
ENSG00000107554_DNMBP	0.7910615592124068	14
ENSG00000120054_CPN1	0.9884955421408382	7
ENSG00000107566_ERLIN1	0.29476761474240487	2
ENSG00000213341_CHUK	0.1525490819941404	1
ENSG00000095485_CWF19L1	0.9347593363862241	9
ENSG00000196072_BLOC1S2	0.74271183413104	4
ENSG00000107593_PKD2L1	0.5011011142455013	21
ENSG00000075290_WNT8B	0.46508069615778835	1
ENSG00000075826_SEC31B	0.46732429938028475	25
ENSG00000255339_AL133352.1	0.8845223586573359	3
ENSG00000166136_NDUFB8	0.8549675903274205	4
ENSG00000166135_HIF1AN	0.632423679343851	4
ENSG00000075891_PAX2	0.38258237920503413	3
ENSG00000119906_SLF2	0.1923588452634888	10
ENSG00000055950_MRPL43	0.19745612036386384	14
ENSG00000095539_SEMA4G	0.8089892229530695	16
ENSG00000107815_TWNK	0.7812237968633579	4
ENSG00000107816_LZTS2	0.8255282988153299	2
ENSG00000186862_PDZD7	0.8832558121631479	16
ENSG00000107819_SFXN3	0.5441945790300653	8
ENSG00000107821_KAZALD1	0.8739904684583275	4
ENSG00000107807_TLX1	0.25046185816118927	1
ENSG00000166167_BTRC	0.4797899863562646	7
ENSG00000166171_DPCD	0.19522533335516257	7
ENSG00000166169_POLL	0.7178372108159901	14
ENSG00000107829_FBXW4	0.6499706239004123	7
ENSG00000107831_FGF8	0.6850183019335405	2
ENSG00000107833_NPM3	0.13438916178990823	6
ENSG00000198408_OGA	0.41778043473611415	6
ENSG00000120049_KCNIP2	0.42131005550198	4
ENSG00000120029_ARMH3	0.2047796016185549	7
ENSG00000166189_HPS6	0.9696126986991722	11
ENSG00000148840_PPRC1	0.19007348554489134	2
ENSG00000166197_NOLC1	0.8074985459558518	5
ENSG00000119915_ELOVL3	0.4743600023903807	4
ENSG00000107862_GBF1	0.48598259512948494	16
ENSG00000077150_NFKB2	0.648628266508207	6
ENSG00000059915_PSD	0.28669904869069773	4
ENSG00000107872_FBXL15	0.18370694540091015	1
ENSG00000120055_C10orf95	0.24092573401158868	3
ENSG00000138111_MFSD13A	0.5925274921979348	1
ENSG00000138107_ACTR1A	0.6072847988954196	2
ENSG00000171206_TRIM8	0.18942333754909368	3
ENSG00000138175_ARL3	0.24533831026535502	3
ENSG00000156398_SFXN2	0.12857348694166792	5
ENSG00000166272_WBP1L	0.9077754904552149	2
ENSG00000148795_CYP17A1	0.26948829004779395	5
ENSG00000166275_BORCS7	0.6993936895067348	3
ENSG00000270316_BORCS7-ASMT	0.281816417016059	9
ENSG00000214435_AS3MT	0.06253490153829555	14
ENSG00000148842_CNNM2	0.4518906674882308	2
ENSG00000076685_NT5C2	0.392852723315959	5
ENSG00000235376_RPEL1	0.6095786493992673	3
ENSG00000148798_INA	0.9043826415019223	6
ENSG00000156374_PCGF6	0.7861605892064717	7
ENSG00000148835_TAF5	0.5163424853399017	4
ENSG00000173915_ATP5MD	0.6501062002950244	2
ENSG00000148843_PDCD11	0.9785904062468931	13
ENSG00000138172_CALHM2	0.9494567718981103	8
ENSG00000185933_CALHM1	0.824786472534709	6
ENSG00000183128_CALHM3	0.9234472148876058	3
ENSG00000107954_NEURL1	0.23416062045455632	5
ENSG00000107957_SH3PXD2A	0.8356036940070493	4
ENSG00000107960_STN1	0.2024173371007275	6
ENSG00000065613_SLK	0.19373771515276694	7
ENSG00000065618_COL17A1	0.21972131206847034	28
ENSG00000156384_SFR1	0.573021313607836	4
ENSG00000197748_CFAP43	0.42179753301765754	27
