gene	linb	nSNP
ENSG00000100101_Z83844.1	0.45295936778304235	7
ENSG00000100106_TRIOBP	0.9670596586586957	38
ENSG00000100116_GCAT	0.5192823404932303	9
ENSG00000128310_GALR3	0.2862134544835051	6
ENSG00000100124_ANKRD54	0.556665583230252	4
ENSG00000100129_EIF3L	0.696224556742164	12
ENSG00000100139_MICALL1	0.32385696359160965	13
ENSG00000128346_C22orf23	0.7045813537645895	8
ENSG00000100142_POLR2F	0.9844101182382505	7
ENSG00000100151_PICK1	0.9745983307408463	5
ENSG00000100156_SLC16A8	0.8224071291319686	6
ENSG00000128298_BAIAP2L2	0.8818662483735149	8
ENSG00000184381_PLA2G6	0.5903107370524319	12
ENSG00000185022_MAFF	0.28131599292972587	1
ENSG00000198792_TMEM184B	0.22782087721953082	6
ENSG00000213923_CSNK1E	0.7210734652601992	5
ENSG00000283900_TPTEP2-CSNK1E	0.9818395659619796	4
ENSG00000100196_KDELR3	0.7878924385365731	9
ENSG00000100201_DDX17	0.10825966279681154	4
ENSG00000100206_DMC1	0.2800638308380352	3
ENSG00000184949_FAM227A	0.03496164616941122	17
ENSG00000100211_CBY1	0.34584441125306986	2
ENSG00000100221_JOSD1	0.5669686897568145	4
ENSG00000100226_GTPBP1	0.4538994108819947	3
ENSG00000100242_SUN2	0.6524748492692533	7
ENSG00000100246_DNAL4	0.1192271971908142	4
ENSG00000221890_NPTXR	0.6198635344696182	1
ENSG00000183741_CBX6	0.5465744714677323	1
ENSG00000128383_APOBEC3A	0.37436320339930573	5
ENSG00000179750_APOBEC3B	0.7875771539228922	9
ENSG00000244509_APOBEC3C	2.0	5
ENSG00000284554_AL022318.4	0.2353821168970256	5
ENSG00000243811_APOBEC3D	0.6355281055037456	8
ENSG00000128394_APOBEC3F	0.565413866016867	8
ENSG00000239713_APOBEC3G	0.35609138580179867	8
ENSG00000100298_APOBEC3H	0.05277521093879911	3
ENSG00000100307_CBX7	0.5874575466738134	3
ENSG00000100311_PDGFB	0.16486630173645378	2
ENSG00000100316_RPL3	0.5639895718163335	4
ENSG00000100321_SYNGR1	0.7922978696786651	5
ENSG00000100324_TAB1	0.8352617315421081	4
ENSG00000128268_MGAT3	0.4774280048334796	3
ENSG00000100335_MIEF1	0.17151286038147195	5
ENSG00000128272_ATF4	0.552490799424729	4
ENSG00000187051_RPS19BP1	0.7646049233728196	3
ENSG00000100346_CACNA1I	0.4013578025521636	9
ENSG00000176177_ENTHD1	0.6945305050199008	4
ENSG00000100351_GRAP2	0.43935791534870594	5
ENSG00000133477_FAM83F	0.03933920115998313	13
ENSG00000100354_TNRC6B	0.8795929136565149	5
ENSG00000239900_ADSL	0.2583068267012578	16
ENSG00000284431_AL022238.4	0.4717707790676058	11
ENSG00000100359_SGSM3	0.3515060641984318	15
ENSG00000196588_MRTFA	0.9753316829183077	9
ENSG00000128285_MCHR1	0.6375374061751126	3
ENSG00000100372_SLC25A17	0.18677000585685555	6
ENSG00000100380_ST13	0.04228498712081852	3
ENSG00000196236_XPNPEP3	0.3134992338485286	16
ENSG00000172404_DNAJB7	0.8206336978916708	7
ENSG00000100393_EP300	0.107362637008802	1
ENSG00000100395_L3MBTL2	0.30019066229974434	8
ENSG00000100399_CHADL	0.12746705288237847	14
ENSG00000100401_RANGAP1	0.029543745430612445	6
ENSG00000100403_ZC3H7B	0.773039429119272	4
ENSG00000167074_TEF	0.3174555455901221	2
ENSG00000183864_TOB2	0.8307478373580921	1
ENSG00000100412_ACO2	0.3855282366069138	2
ENSG00000100413_POLR3H	0.2695490802046272	11
ENSG00000172346_CSDC2	0.8311729072712085	2
ENSG00000100417_PMM1	0.8091602682882763	11
ENSG00000100418_DESI1	0.04855406739959134	2
ENSG00000100138_SNU13	0.660904276929949	5
ENSG00000184208_C22orf46	0.11212996045131529	5
ENSG00000167077_MEI1	0.735546102789159	15
ENSG00000100147_CCDC134	0.2380002237147193	2
ENSG00000198911_SREBF2	0.7663776404503673	2
ENSG00000234965_SHISA8	0.6312856450081101	1
ENSG00000159958_TNFRSF13C	2.0	1
ENSG00000100162_CENPM	0.4519324638686675	3
ENSG00000100167_SEPT3	0.05943132511483351	5
ENSG00000183066_WBP2NL	0.27530523944040985	12
ENSG00000198951_NAGA	0.08525016250149564	7
ENSG00000177096_PHETA2	0.366296725980797	7
ENSG00000183172_SMDT1	0.36039224473784215	4
ENSG00000184983_NDUFA6	0.013872570676177198	3
ENSG00000100197_CYP2D6	0.3962387348219729	13
ENSG00000100207_TCF20	0.12580838725726873	2
ENSG00000189306_RRP7A	0.2965623345900992	11
ENSG00000183569_SERHL2	0.33901511187529243	11
ENSG00000100227_POLDIP3	0.7143238770444995	3
ENSG00000100243_CYB5R3	0.5047303982530917	7
ENSG00000249222_ATP5MGL	0.31087920075683273	4
ENSG00000128274_A4GALT	0.750355477808377	3
ENSG00000242247_ARFGAP3	0.9368385362760108	17
ENSG00000100266_PACSIN2	0.7919893752030669	6
ENSG00000100271_TTLL1	2.0	6
ENSG00000100290_BIK	0.05658219740224646	1
ENSG00000100294_MCAT	0.5509794634791649	9
ENSG00000100300_TSPO	0.5605815067574468	4
ENSG00000100304_TTLL12	0.7164254021540994	17
ENSG00000159307_SCUBE1	0.8703009390025489	6
ENSG00000186732_MPPED1	0.2381682079528351	5
ENSG00000186976_EFCAB6	0.31243503338680656	28
ENSG00000130540_SULT4A1	0.9091459074790726	3
ENSG00000100341_PNPLA5	0.2082974952064045	7
ENSG00000100344_PNPLA3	0.7230057440036377	9
ENSG00000100347_SAMM50	0.6354116799979843	13
ENSG00000188677_PARVB	0.6505721162077001	15
ENSG00000138964_PARVG	0.9618600814822234	10
ENSG00000138944_SHISAL1	0.8713164928381302	1
ENSG00000188636_RTL6	0.4454242206869645	1
ENSG00000186654_PRR5	0.14225240868091293	7
ENSG00000248405_PRR5-ARHGAP8	0.7706909528086604	30
ENSG00000241484_ARHGAP8	0.6488444306448619	28
ENSG00000056487_PHF21B	0.7350201448827047	2
ENSG00000093000_NUP50	0.7231765195828738	5
ENSG00000100364_KIAA0930	0.529797777562212	5
ENSG00000100373_UPK3A	0.6481608204690603	9
ENSG00000100376_FAM118A	0.38051180554832265	5
ENSG00000077935_SMC1B	0.9717314011223617	6
ENSG00000128408_RIBC2	0.15722674715124452	10
ENSG00000077942_FBLN1	0.4455740965260111	5
ENSG00000130638_ATXN10	0.2215150273091644	6
ENSG00000188064_WNT7B	2.0	3
ENSG00000186951_PPARA	0.5478138288648713	3
ENSG00000205643_CDPF1	0.3072571380472293	1
ENSG00000130943_PKDREJ	0.991202107145251	13
ENSG00000075234_TTC38	0.8356340970413352	12
ENSG00000075218_GTSE1	2.0	9
ENSG00000100416_TRMU	0.3066274864148507	10
ENSG00000075275_CELSR1	0.44126289451401723	8
ENSG00000075240_GRAMD4	0.950594678767244	2
ENSG00000100422_CERK	0.6333769210506646	6
ENSG00000054611_TBC1D22A	0.6374897072512281	6
ENSG00000219438_TAFA5	0.9504521368026277	2
ENSG00000100425_BRD1	0.32796097390853074	7
ENSG00000100426_ZBED4	0.660903952866585	3
ENSG00000182858_ALG12	0.9033887519324668	8
ENSG00000184164_CRELD2	0.4630561804829736	5
ENSG00000198355_PIM3	0.18466814910270246	1
ENSG00000188263_IL17REL	0.6261111482429306	7
ENSG00000138892_TTLL8	0.05485247734486709	12
ENSG00000100427_MLC1	0.03139257085805269	7
ENSG00000073146_MOV10L1	0.4684652599272676	19
ENSG00000073150_PANX2	0.5536132866318797	4
ENSG00000170638_TRABD	0.47229550716046664	4
ENSG00000073169_SELENOO	0.5091443295024052	19
ENSG00000128159_TUBGCP6	0.8872760919964717	21
ENSG00000100429_HDAC10	0.49833230067682444	17
ENSG00000188130_MAPK12	0.7254687528963321	9
ENSG00000185386_MAPK11	0.07102222259158819	2
ENSG00000196576_PLXNB2	0.5938392948331241	12
ENSG00000205593_DENND6B	0.45812449040936587	19
ENSG00000100239_PPP6R2	0.9046938493904917	7
ENSG00000100241_SBF1	0.6727938501009693	7
ENSG00000128165_ADM2	0.5563091404249713	2
ENSG00000100253_MIOX	0.9348437790266937	8
ENSG00000100258_LMF2	0.8750375027807021	31
ENSG00000025770_NCAPH2	0.5860124355241934	8
ENSG00000284194_SCO2	0.41780426391718684	8
ENSG00000025708_TYMP	0.6891178950291202	15
ENSG00000177989_ODF3B	0.6802946573575385	8
ENSG00000130487_KLHDC7B	0.8791540459337619	11
ENSG00000217442_SYCE3	0.6323055826527645	1
ENSG00000205560_CPT1B	0.863604629872232	10
ENSG00000254413_CHKB-CPT1B	0.42017853193095556	11
ENSG00000100288_CHKB	0.48378924597767736	10
ENSG00000100299_ARSA	0.699625010465999	7
ENSG00000251322_SHANK3	0.9927856891453827	2
ENSG00000100312_ACR	0.03684768325808896	5
ENSG00000079974_RABL2B	0.015125183888884952	9
