gene	linb	nSNP
ENSG00000102802_MEDAG	0.47082072665309627	7
ENSG00000175664_TEX26	0.7206158923468258	6
ENSG00000120694_HSPH1	0.3212023222163378	5
ENSG00000187676_B3GLCT	0.7370172968876318	6
ENSG00000133105_RXFP2	0.5205026792495795	15
ENSG00000073910_FRY	0.28610224560469966	10
ENSG00000189167_ZAR1L	0.03419429450170297	1
ENSG00000139618_BRCA2	0.46850869172645915	36
ENSG00000139597_N4BP2L1	0.017732173759767544	8
ENSG00000244754_N4BP2L2	0.9393562944169824	15
ENSG00000083642_PDS5B	0.7073580716207492	3
ENSG00000133116_KL	0.14960783919703113	9
ENSG00000133121_STARD13	0.528991936761056	8
ENSG00000133119_RFC3	0.7385465732962744	5
ENSG00000172915_NBEA	0.36477156496969	5
ENSG00000133083_DCLK1	0.9268299819457747	4
ENSG00000120669_SOHLH2	0.3075325857464076	2
ENSG00000250709_CCDC169-SOHLH2	0.5910764558925459	8
ENSG00000242715_CCDC169	0.776411285011423	14
ENSG00000133104_SPART	0.17126476356956433	8
ENSG00000133101_CCNA1	0.4907464661156967	3
ENSG00000133111_RFXAP	0.28148657955132717	3
ENSG00000120693_SMAD9	0.45416032577338405	8
ENSG00000120697_ALG5	0.37596514391120095	5
ENSG00000120699_EXOSC8	0.2454328347110425	12
ENSG00000102710_SUPT20H	0.2756416634978106	14
ENSG00000180138_CSNK1A1L	0.7007313250260743	5
ENSG00000133110_POSTN	0.9281769966660476	10
ENSG00000133107_TRPC4	0.3329903386863229	9
ENSG00000120686_UFM1	0.44619859581910715	2
ENSG00000150893_FREM2	0.9150750495838176	16
ENSG00000133115_STOML3	0.7994114353829165	5
ENSG00000120685_PROSER1	0.6044322638420808	4
ENSG00000188811_NHLRC3	0.20918662526523923	3
ENSG00000183722_LHFPL6	0.5837379056187154	1
ENSG00000133103_COG6	0.08775040248513777	12
ENSG00000102738_MRPS31	0.8471943669469577	3
ENSG00000102743_SLC25A15	0.4060081731657128	2
ENSG00000120690_ELF1	0.3843664033643275	4
ENSG00000120688_WBP4	0.08593278012640715	4
ENSG00000165572_KBTBD6	0.7292555875316362	4
ENSG00000120696_KBTBD7	0.36084034345835503	5
ENSG00000120662_MTRF1	0.4159060680647395	13
ENSG00000172766_NAA16	0.12496903955401018	17
ENSG00000102760_RGCC	0.9669646108910094	2
ENSG00000102763_VWA8	0.6236914267856982	47
ENSG00000102780_DGKH	0.4568248050880158	18
ENSG00000023516_AKAP11	0.3990307739281098	4
ENSG00000120659_TNFSF11	0.016837493544610616	6
ENSG00000179813_FAM216B	0.5659756119521198	2
ENSG00000133106_EPSTI1	0.23354346945298565	16
ENSG00000120675_DNAJC15	0.5483783392020345	7
ENSG00000120658_ENOX1	0.10010284270105818	6
ENSG00000151773_CCDC122	0.24991556411071358	5
ENSG00000179630_LACC1	2.0	2
ENSG00000151778_SERP2	0.35193930657977535	2
ENSG00000102804_TSC22D1	0.3764469436137161	3
ENSG00000083635_NUFIP1	0.4636371577491025	8
ENSG00000133114_GPALPP1	0.02826009859259493	4
ENSG00000188342_GTF2F2	0.3047681180435835	1
ENSG00000180332_KCTD4	0.307509232796634	2
ENSG00000133112_TPT1	0.3895486119103937	1
ENSG00000174032_SLC25A30	0.24094910313348206	7
ENSG00000136152_COG3	0.5613591020553934	3
ENSG00000165837_ERICH6B	0.4898174968811082	12
ENSG00000174015_SPERT	0.9356536948778955	6
ENSG00000215475_SIAH3	0.8941415620628592	2
ENSG00000123200_ZC3H13	0.8432363780947454	7
ENSG00000080618_CPB2	0.7499709351536666	10
ENSG00000136167_LCP1	0.7362911280817741	2
ENSG00000173988_LRRC63	0.15739100592091193	7
ENSG00000102445_RUBCNL	0.8736509680725881	16
ENSG00000136141_LRCH1	0.9227711002995331	7
ENSG00000139684_ESD	0.5101390980478123	8
ENSG00000102468_HTR2A	0.6868879825781898	4
ENSG00000136143_SUCLA2	0.6500655350728611	7
ENSG00000136159_NUDT15	0.008470759769087177	4
ENSG00000136146_MED4	0.939546192620902	4
ENSG00000136156_ITM2B	0.02011646976835957	4
ENSG00000139687_RB1	0.7104716558466111	2
ENSG00000139679_LPAR6	0.2587944316366655	2
ENSG00000136161_RCBTB2	0.431572141241793	8
ENSG00000152207_CYSLTR2	0.9392738138518013	4
ENSG00000102531_FNDC3A	0.4824454550524465	2
ENSG00000102539_MLNR	0.8925968112431464	1
ENSG00000102543_CDADC1	0.7871462448435063	7
ENSG00000102547_CAB39L	0.8058558356541792	5
ENSG00000136169_SETDB2	0.38655299954459377	6
ENSG00000136147_PHF11	0.8972600353433894	11
ENSG00000136144_RCBTB1	0.3943963376227433	5
ENSG00000152213_ARL11	0.28142083597698286	2
ENSG00000123179_EBPL	0.11971597783198451	6
ENSG00000102753_KPNA3	0.06918951334629986	1
ENSG00000123178_SPRYD7	0.1028491039723638	2
ENSG00000204977_TRIM13	0.2883181989021034	1
ENSG00000198553_KCNRG	0.3935650490322824	7
ENSG00000186047_DLEU7	0.21146419189526566	4
ENSG00000136104_RNASEH2B	0.2232318664818852	13
ENSG00000150510_FAM124A	0.952105926354964	5
ENSG00000253309_SERPINE3	0.2375366303476225	4
ENSG00000102786_INTS6	0.05027591824015698	5
ENSG00000139668_WDFY2	0.2143710281438751	3
ENSG00000102796_DHRS12	0.30497384654158244	12
ENSG00000123171_CCDC70	0.6430843377277649	3
ENSG00000123191_ATP7B	0.8643007958705582	22
ENSG00000253710_ALG11	0.8068042330445081	1
ENSG00000253797_UTP14C	0.7156479769816554	3
ENSG00000197168_NEK5	0.5630149227747292	24
ENSG00000136098_NEK3	0.25958324926005294	11
ENSG00000136114_THSD1	0.6895953189052785	6
ENSG00000136100_VPS36	0.29055892033509645	6
ENSG00000136108_CKAP2	0.8835623308738402	6
ENSG00000139675_HNRNPA1L2	0.3670586649451064	1
ENSG00000165416_SUGT1	0.14559867526245418	2
ENSG00000136110_CNMD	0.04291579149184077	9
ENSG00000136099_PCDH8	0.9785647006224178	5
ENSG00000102837_OLFM4	0.06417021915636933	10
ENSG00000118946_PCDH17	0.7940685174331205	6
ENSG00000139734_DIAPH3	0.6195477069194211	28
ENSG00000083544_TDRD3	0.30820971010831233	4
ENSG00000280165_PCDH20	0.24768584452624554	3
ENSG00000197991_AL592490.1	0.24768584452624554	3
ENSG00000184226_PCDH9	0.6799242701271673	1
ENSG00000150361_KLHL1	0.659279256541845	6
ENSG00000204899_MZT1	0.04848781372129929	1
ENSG00000136122_BORA	0.6477017598906314	6
ENSG00000083520_DIS3	0.0795299424693503	17
ENSG00000083535_PIBF1	0.7084406837341091	15
ENSG00000118922_KLF12	0.7945917453909663	2
ENSG00000136111_TBC1D4	0.36682287280751624	15
ENSG00000188243_COMMD6	0.09094031167903482	5
ENSG00000118939_UCHL3	0.9361007424443613	7
ENSG00000136153_LMO7	0.8187768453608414	26
ENSG00000178695_KCTD12	0.0741614253770504	2
ENSG00000102794_ACOD1	0.08885382829592714	6
ENSG00000102805_CLN5	0.503987929121217	7
ENSG00000283208_AC001226.2	0.6565025837767602	3
ENSG00000005810_MYCBP2	0.3861258876081335	13
ENSG00000136155_SCEL	0.8908309716597926	15
ENSG00000139737_SLAIN1	0.5370673132960951	5
ENSG00000136160_EDNRB	0.7732285102021427	5
ENSG00000152193_RNF219	0.5701625512125751	17
ENSG00000139746_RBM26	1.0	1
ENSG00000136158_SPRY2	0.8898562580353608	1
ENSG00000184564_SLITRK6	0.5464286714454807	4
ENSG00000165300_SLITRK5	0.8045016277187312	1
ENSG00000179399_GPC5	0.9056063512471876	9
ENSG00000080166_DCT	0.2555774847768486	13
ENSG00000088451_TGDS	0.3694978801071329	6
ENSG00000152749_GPR180	0.9095246836392931	8
ENSG00000125257_ABCC4	0.5734538295473292	12
ENSG00000134873_CLDN10	0.7226697651228681	6
ENSG00000134874_DZIP1	0.8911674285852296	20
ENSG00000102580_DNAJC3	0.6554454153034764	5
ENSG00000102595_UGGT2	0.9221807511181019	23
ENSG00000185352_HS6ST3	0.7939864649193726	1
ENSG00000165621_OXGR1	0.47535364241212685	5
ENSG00000139793_MBNL2	0.9534272794025522	4
ENSG00000125249_RAP2A	0.5883832258194209	1
ENSG00000065150_IPO5	0.10121388421787691	4
ENSG00000152767_FARP1	0.20308409107323322	6
ENSG00000139797_RNF113B	0.33912664101969014	5
ENSG00000102572_STK24	0.11528505983164328	2
ENSG00000088386_SLC15A1	0.20913541729097584	13
ENSG00000088387_DOCK9	0.7469255187600232	16
ENSG00000134882_UBAC2	0.6485672184258482	13
ENSG00000125245_GPR18	0.4616422113795957	5
ENSG00000169508_GPR183	0.7981639645234258	1
ENSG00000125304_TM9SF2	0.9567936372712302	1
ENSG00000125246_CLYBL	0.9028038934874397	3
ENSG00000139800_ZIC5	0.3292691655264455	2
ENSG00000175198_PCCA	0.32838579765635767	8
ENSG00000134864_GGACT	0.2613008086259192	3
ENSG00000125247_TMTC4	0.7145735332301173	7
ENSG00000102452_NALCN	0.3048390087811129	12
ENSG00000198542_ITGBL1	0.5188323459606987	6
ENSG00000102466_FGF14	0.858361381831922	1
ENSG00000134900_TPP2	0.39225302834914555	5
ENSG00000139780_METTL21C	0.7929639065849553	2
ENSG00000175820_CCDC168	0.9250292296657949	53
ENSG00000151287_TEX30	0.7980481083898772	2
ENSG00000134901_POGLUT2	0.831611894158886	6
ENSG00000270181_BIVM-ERCC5	0.012420108301723132	12
ENSG00000134897_BIVM	0.7112717967867164	5
ENSG00000134899_ERCC5	0.053330494664605044	13
ENSG00000125255_SLC10A2	0.8117760868636626	8
ENSG00000182346_DAOA	0.7746362638277383	7
ENSG00000134884_ARGLU1	0.6403794014947943	1
ENSG00000204442_FAM155A	0.8967515994770154	1
ENSG00000174405_LIG4	0.383029412879908	5
ENSG00000139826_ABHD13	0.36633562197304426	2
ENSG00000102524_TNFSF13B	0.7274610831001456	1
ENSG00000041515_MYO16	0.10245472013293155	6
ENSG00000185950_IRS2	0.03183064611951192	1
ENSG00000187498_COL4A1	0.27301463259400505	8
ENSG00000134871_COL4A2	0.9858062368777061	15
ENSG00000139832_RAB20	0.8128857168313741	2
ENSG00000213995_NAXD	0.26004895545580586	7
ENSG00000134905_CARS2	0.15881384217193073	11
ENSG00000153487_ING1	0.31371121379335454	8
ENSG00000088448_ANKRD10	0.27511429606164306	2
ENSG00000102606_ARHGEF7	0.7152015292115048	5
ENSG00000153495_TEX29	0.31950918348148594	5
ENSG00000182968_SOX1	0.9503946577570082	1
ENSG00000153498_SPACA7	0.032863701407958246	4
ENSG00000126216_TUBGCP3	0.32995393574580845	3
ENSG00000068650_ATP11A	0.6801421641432531	18
ENSG00000126217_MCF2L	0.6380122077750947	16
ENSG00000057593_F7	0.9291673886155836	5
ENSG00000126218_F10	0.35999151580575006	8
ENSG00000126231_PROZ	0.6277352174156763	11
ENSG00000126226_PCID2	0.30503693553493105	16
ENSG00000139842_CUL4A	0.057556421659808565	7
ENSG00000139835_GRTP1	0.06769365567612973	11
ENSG00000153531_ADPRHL1	0.2571933363194655	27
ENSG00000150401_DCUN1D2	0.3584228274420005	9
ENSG00000150403_TMCO3	0.7376925942882313	9
ENSG00000198176_TFDP1	0.3581726931316982	5
ENSG00000186009_ATP4B	0.8476702251181051	6
ENSG00000185974_GRK1	0.6483124443559134	4
ENSG00000184497_TMEM255B	0.8811376241131301	11
ENSG00000183087_GAS6	0.33059738231054436	4
ENSG00000185989_RASA3	0.3393690869447643	7
ENSG00000130177_CDC16	0.09729471286653912	2
ENSG00000169062_UPF3A	0.20843872118656182	9
ENSG00000198824_CHAMP1	0.3935049333306365	1
